account_number,customer_id,account_type,branch_code,currency,opening_date,account_status,opening_balance,current_balance,available_balance,interest_rate,minimum_balance,overdraft_limit
ACC000000001161,CUST000895,FIXED_DEPOSIT,BR0080,USD,2025-02-22,ACTIVE,4893.62,87128.79,20392.18,6.54,500.0,179.88
ACC000000001162,CUST000385,RECURRING_DEPOSIT,BR0093,USD,2024-03-27,ACTIVE,19067.03,1348.4,86543.44,2.01,500.0,1097.96
ACC000000001163,CUST000142,SAVINGS,BR0040,USD,2025-04-06,ACTIVE,27828.13,2494.59,82520.02,0.9,500.0,2472.54
ACC000000001164,CUST000432,FIXED_DEPOSIT,BR0072,USD,2024-12-28,ACTIVE,40478.99,11117.75,35833.19,4.76,500.0,6708.31
ACC000000001165,CUST000416,SAVINGS,BR0033,USD,2023-11-01,DORMANT,21369.58,29302.05,36060.22,3.65,500.0,0.0
ACC000000001166,CUST000217,CURRENT,BR0020,USD,2021-12-15,ACTIVE,23724.46,18440.65,32714.86,6.4,500.0,0.0
ACC000000001167,CUST000601,FIXED_DEPOSIT,BR0063,USD,2021-08-07,CLOSED,15865.92,16640.3,68313.28,6.03,500.0,0.0
ACC000000001168,CUST000607,SAVINGS,BR0086,USD,2022-05-17,ACTIVE,36423.26,53272.55,74794.91,5.33,0.0,4375.69
ACC000000001169,CUST000340,RECURRING_DEPOSIT,BR0077,USD,2025-11-24,ACTIVE,12401.82,10032.43,38537.6,4.68,0.0,0.0
ACC000000001170,CUST000167,FIXED_DEPOSIT,BR0075,USD,2022-03-08,ACTIVE,35077.2,25387.76,38982.68,3.0,0.0,0.0
ACC000000001171,CUST000537,SAVINGS,BR0036,USD,2025-08-09,ACTIVE,42643.6,30248.73,79362.26,2.99,500.0,0.0
ACC000000001172,CUST000957,CURRENT,BR0014,USD,2025-05-12,INACTIVE,32119.56,57835.49,28375.18,5.4,0.0,0.0
ACC000000001173,CUST000686,SALARY,BR0033,USD,2025-09-18,INACTIVE,36865.0,73961.17,83761.21,6.32,500.0,0.0
ACC000000001174,CUST000946,SAVINGS,BR0095,USD,2023-05-01,ACTIVE,31579.31,41685.99,70104.69,1.87,500.0,0.0
ACC000000001175,CUST000377,CURRENT,BR0100,USD,2023-02-04,CLOSED,44486.05,13032.7,24224.29,7.02,500.0,1426.67
ACC000000001176,CUST000126,RECURRING_DEPOSIT,BR0048,USD,2021-02-05,INACTIVE,848.59,86750.82,37323.13,2.25,500.0,0.0
ACC000000001177,CUST000873,CURRENT,BR0016,USD,2024-04-27,ACTIVE,15501.7,48067.35,61838.5,3.06,500.0,0.0
ACC000000001178,CUST000895,RECURRING_DEPOSIT,BR0037,USD,2024-02-21,ACTIVE,46619.47,45703.88,36652.8,6.92,0.0,0.0
ACC000000001179,CUST000501,CURRENT,BR0038,USD,2021-02-17,DORMANT,20228.38,94496.59,6675.83,5.71,0.0,0.0
ACC000000001180,CUST000670,SALARY,BR0080,USD,2025-02-10,CLOSED,22472.8,84035.38,30764.24,2.36,0.0,0.0
ACC000000001181,CUST000655,SAVINGS,BR0059,USD,2021-06-19,CLOSED,3478.87,96061.68,46549.28,6.36,500.0,0.0
ACC000000001182,CUST000388,SALARY,BR0034,USD,2021-04-03,ACTIVE,37705.54,70838.32,57799.46,2.87,500.0,0.0
ACC000000001183,CUST000709,CURRENT,BR0008,USD,2022-12-04,DORMANT,40155.1,85733.93,92142.73,3.64,500.0,0.0
ACC000000001184,CUST000976,RECURRING_DEPOSIT,BR0072,USD,2023-06-30,INACTIVE,15829.01,60487.37,8204.44,7.03,500.0,0.0
ACC000000001185,CUST000402,SAVINGS,BR0062,USD,2025-07-28,ACTIVE,18983.26,98754.07,31220.51,5.05,500.0,0.0
ACC000000001186,CUST000464,CURRENT,BR0012,USD,2025-08-18,DORMANT,13639.38,14030.45,38116.11,3.76,0.0,5189.21
ACC000000001187,CUST000587,RECURRING_DEPOSIT,BR0085,USD,2022-05-13,INACTIVE,11575.31,64484.31,41341.77,7.4,0.0,0.0
ACC000000001188,CUST000426,CURRENT,BR0100,USD,2021-06-19,CLOSED,28326.5,12202.32,13511.98,2.15,500.0,7115.55
ACC000000001189,CUST000436,CURRENT,BR0018,USD,2024-05-08,ACTIVE,10747.87,16767.97,97984.2,3.34,500.0,0.0
ACC000000001190,CUST000973,SALARY,BR0069,USD,2024-04-22,ACTIVE,16479.62,36623.09,96674.2,1.41,500.0,8520.85
ACC000000001191,CUST000084,FIXED_DEPOSIT,BR0042,USD,2021-08-02,ACTIVE,11131.2,27869.98,36397.6,4.23,500.0,5174.77
ACC000000001192,CUST000449,RECURRING_DEPOSIT,BR0024,USD,2024-01-23,ACTIVE,31038.89,42488.87,51011.13,7.31,0.0,0.0
ACC000000001193,CUST000779,RECURRING_DEPOSIT,BR0066,USD,2024-11-03,ACTIVE,23516.84,97457.44,24736.92,4.59,0.0,0.0
ACC000000001194,CUST000623,CURRENT,BR0078,USD,2024-10-23,ACTIVE,31541.58,64791.22,95562.88,0.57,500.0,8634.84
ACC000000001195,CUST000040,RECURRING_DEPOSIT,BR0086,USD,2021-08-02,DORMANT,44542.54,99265.34,37804.57,4.35,0.0,6561.06
ACC000000001196,CUST000096,SAVINGS,BR0092,USD,2022-02-25,INACTIVE,20665.19,76311.22,48158.07,5.87,0.0,0.0
ACC000000001197,CUST000900,FIXED_DEPOSIT,BR0040,USD,2021-05-24,CLOSED,4219.76,73348.5,18075.28,0.84,500.0,1556.24
ACC000000001198,CUST000694,RECURRING_DEPOSIT,BR0038,USD,2023-06-24,DORMANT,35047.93,57358.15,62065.05,4.29,500.0,9106.77
ACC000000001199,CUST000631,RECURRING_DEPOSIT,BR0057,USD,2021-04-05,ACTIVE,31844.29,1187.42,8457.0,5.46,500.0,8841.72
ACC000000001200,CUST000252,SAVINGS,BR0017,USD,2023-06-21,ACTIVE,42246.36,91880.04,29820.34,2.75,500.0,0.0
ACC000000001201,CUST000897,SALARY,BR0037,USD,2021-12-09,INACTIVE,30410.66,78575.99,29852.35,3.53,500.0,8468.31
ACC000000001202,CUST000934,RECURRING_DEPOSIT,BR0094,USD,2023-10-24,DORMANT,46511.02,81151.4,89405.26,2.26,500.0,0.0
ACC000000001203,CUST000183,SALARY,BR0016,USD,2022-09-25,DORMANT,9984.92,3188.75,94762.59,4.67,500.0,0.0
ACC000000001204,CUST000234,RECURRING_DEPOSIT,BR0100,USD,2021-04-08,INACTIVE,9601.36,21586.26,9321.26,4.48,500.0,0.0
ACC000000001205,CUST000431,FIXED_DEPOSIT,BR0068,USD,2025-01-14,ACTIVE,35477.01,19672.63,7429.54,4.72,500.0,2769.12
ACC000000001206,CUST000811,FIXED_DEPOSIT,BR0080,USD,2025-12-01,ACTIVE,49586.07,77545.1,70399.58,5.84,500.0,9589.06
ACC000000001207,CUST000528,RECURRING_DEPOSIT,BR0004,USD,2025-02-25,ACTIVE,25791.46,7594.34,49873.1,4.08,500.0,0.0
ACC000000001208,CUST000060,FIXED_DEPOSIT,BR0013,USD,2025-05-27,DORMANT,48867.09,99026.29,39028.18,2.79,500.0,8365.7
ACC000000001209,CUST000383,SALARY,BR0069,USD,2022-10-07,ACTIVE,6293.45,50580.78,63571.65,6.01,0.0,0.0
ACC000000001210,CUST000246,RECURRING_DEPOSIT,BR0097,USD,2023-04-01,INACTIVE,1031.47,34249.38,87134.59,3.27,500.0,6108.46
ACC000000001211,CUST000061,RECURRING_DEPOSIT,BR0071,USD,2023-05-15,ACTIVE,43514.61,93628.76,8103.94,6.44,500.0,0.0
ACC000000001212,CUST000343,FIXED_DEPOSIT,BR0100,USD,2024-02-22,INACTIVE,15861.58,86886.83,87756.69,0.78,500.0,0.0
ACC000000001213,CUST000903,RECURRING_DEPOSIT,BR0071,USD,2025-02-21,ACTIVE,43057.05,38237.54,84283.64,6.94,500.0,0.0
ACC000000001214,CUST000892,SAVINGS,BR0053,USD,2024-08-30,ACTIVE,28765.18,99798.08,58960.88,5.52,500.0,61.72
ACC000000001215,CUST000055,RECURRING_DEPOSIT,BR0039,USD,2021-04-09,DORMANT,21534.06,57553.36,43168.1,0.9,500.0,0.0
ACC000000001216,CUST000983,RECURRING_DEPOSIT,BR0073,USD,2024-08-07,CLOSED,1783.6,35185.25,23177.25,2.86,500.0,0.0
ACC000000001217,CUST000377,RECURRING_DEPOSIT,BR0046,USD,2025-03-30,ACTIVE,45265.44,73516.3,58318.34,7.18,500.0,5759.44
ACC000000001218,CUST000078,SALARY,BR0033,USD,2021-07-02,DORMANT,3509.46,34140.99,25283.98,5.47,500.0,785.13
ACC000000001219,CUST000540,RECURRING_DEPOSIT,BR0031,USD,2024-09-24,CLOSED,21692.8,49349.98,23983.12,2.13,500.0,0.0
ACC000000001220,CUST000027,CURRENT,BR0065,USD,2022-02-10,ACTIVE,25646.66,29751.95,14367.28,6.92,500.0,0.0
ACC000000001221,CUST000775,RECURRING_DEPOSIT,BR0066,USD,2024-11-07,ACTIVE,23219.9,59591.27,22958.43,6.0,500.0,6210.37
ACC000000001222,CUST000646,RECURRING_DEPOSIT,BR0092,USD,2022-09-04,INACTIVE,16808.3,43994.05,456.87,6.45,0.0,9909.37
ACC000000001223,CUST000596,SAVINGS,BR0065,USD,2023-10-12,ACTIVE,38295.95,85146.87,80301.99,3.9,500.0,0.0
ACC000000001224,CUST000788,SALARY,BR0011,USD,2023-07-03,ACTIVE,718.65,46028.19,84560.57,5.83,500.0,0.0
ACC000000001225,CUST000524,CURRENT,BR0095,USD,2023-08-28,CLOSED,45347.3,99973.17,76855.58,4.33,500.0,0.0
ACC000000001226,CUST000836,FIXED_DEPOSIT,BR0024,USD,2023-10-03,ACTIVE,47922.05,40958.08,24412.87,1.51,500.0,0.0
ACC000000001227,CUST000143,SAVINGS,BR0002,USD,2024-12-16,ACTIVE,6216.66,55441.73,38004.67,4.55,500.0,0.0
ACC000000001228,CUST000324,SAVINGS,BR0094,USD,2023-08-17,ACTIVE,42230.58,71861.89,93897.11,3.06,0.0,8339.96
ACC000000001229,CUST000101,RECURRING_DEPOSIT,BR0057,USD,2021-04-06,CLOSED,26607.73,66782.33,11803.49,3.85,0.0,0.0
ACC000000001230,CUST000947,SAVINGS,BR0035,USD,2023-07-22,ACTIVE,22825.61,27728.02,45437.8,6.09,500.0,0.0
ACC000000001231,CUST000939,CURRENT,BR0049,USD,2025-10-14,ACTIVE,8801.45,50874.37,39020.43,1.33,500.0,0.0
ACC000000001232,CUST000299,SAVINGS,BR0037,USD,2025-05-01,ACTIVE,43351.99,74800.25,74316.54,5.64,0.0,0.0
ACC000000001233,CUST000776,RECURRING_DEPOSIT,BR0053,USD,2023-07-12,DORMANT,20921.14,95060.44,70386.71,1.22,500.0,0.0
ACC000000001234,CUST000932,FIXED_DEPOSIT,BR0026,USD,2022-08-01,ACTIVE,20880.67,9225.33,67259.9,6.91,500.0,0.0
ACC000000001235,CUST000132,RECURRING_DEPOSIT,BR0001,USD,2025-01-15,ACTIVE,6110.78,54859.7,70046.94,0.69,0.0,0.0
ACC000000001236,CUST000074,FIXED_DEPOSIT,BR0037,USD,2025-01-25,DORMANT,10586.74,37599.69,4441.99,2.84,0.0,0.0
ACC000000001237,CUST000889,CURRENT,BR0065,USD,2022-04-14,ACTIVE,33946.93,43363.52,95038.46,2.21,500.0,0.0
ACC000000001238,CUST000492,FIXED_DEPOSIT,BR0088,USD,2024-11-17,ACTIVE,27212.2,50826.45,52053.7,6.11,0.0,3798.41
ACC000000001239,CUST000257,SALARY,BR0015,USD,2025-05-23,INACTIVE,44807.47,51164.28,33693.77,2.8,500.0,0.0
ACC000000001240,CUST000117,CURRENT,BR0061,USD,2023-05-15,ACTIVE,35301.92,13280.16,26393.07,5.83,0.0,823.61
ACC000000001241,CUST000053,CURRENT,BR0040,USD,2024-10-25,ACTIVE,24915.27,18690.93,46163.1,2.88,500.0,0.0
ACC000000001242,CUST000546,CURRENT,BR0088,USD,2025-06-06,ACTIVE,27409.55,57698.32,69733.6,6.82,500.0,8910.37
ACC000000001243,CUST000781,FIXED_DEPOSIT,BR0070,USD,2021-08-12,ACTIVE,23300.96,74619.57,47563.83,4.23,0.0,0.0
ACC000000001244,CUST000145,CURRENT,BR0046,USD,2024-01-10,INACTIVE,14968.51,83453.78,98513.55,2.3,0.0,824.66
ACC000000001245,CUST000610,SALARY,BR0006,USD,2022-09-14,DORMANT,1898.92,73688.57,92789.42,5.4,500.0,0.0
ACC000000001246,CUST000644,RECURRING_DEPOSIT,BR0078,USD,2023-02-21,ACTIVE,2412.36,8825.47,53254.97,6.99,500.0,0.0
ACC000000001247,CUST000566,CURRENT,BR0008,USD,2022-04-10,ACTIVE,3629.82,83330.01,51005.49,5.14,0.0,0.0
ACC000000001248,CUST000930,SAVINGS,BR0063,USD,2025-07-25,ACTIVE,39810.32,70826.97,25754.14,0.78,500.0,5893.62
ACC000000001249,CUST000513,SAVINGS,BR0025,USD,2024-01-25,CLOSED,44266.97,384.09,18042.21,0.94,500.0,0.0
ACC000000001250,CUST000280,RECURRING_DEPOSIT,BR0078,USD,2023-02-24,ACTIVE,9530.75,55098.79,58917.48,0.98,0.0,3314.94
ACC000000001251,CUST000567,CURRENT,BR0019,USD,2024-06-09,INACTIVE,6810.11,58196.57,77435.66,6.5,0.0,0.0
ACC000000001252,CUST000790,FIXED_DEPOSIT,BR0008,USD,2025-10-25,DORMANT,21840.32,16801.07,40045.59,3.59,500.0,0.0
ACC000000001253,CUST000745,RECURRING_DEPOSIT,BR0074,USD,2024-07-20,ACTIVE,19034.67,20568.0,5399.25,1.87,500.0,3652.62
ACC000000001254,CUST000731,CURRENT,BR0068,USD,2022-08-23,CLOSED,46307.48,4971.75,91063.51,1.03,500.0,8814.11
ACC000000001255,CUST000307,CURRENT,BR0057,USD,2024-07-23,INACTIVE,22686.57,61427.75,80981.28,2.62,500.0,0.0
ACC000000001256,CUST000224,FIXED_DEPOSIT,BR0038,USD,2024-09-12,CLOSED,23971.69,85919.02,10059.27,1.41,500.0,0.0
ACC000000001257,CUST000825,RECURRING_DEPOSIT,BR0078,USD,2021-06-08,INACTIVE,1063.02,55441.75,8050.96,7.42,500.0,0.0
ACC000000001258,CUST000032,CURRENT,BR0009,USD,2025-06-30,ACTIVE,5692.98,76620.52,73233.19,2.04,500.0,0.0
ACC000000001259,CUST000468,SAVINGS,BR0068,USD,2025-04-02,ACTIVE,21757.39,80115.16,6411.35,5.63,500.0,0.0
ACC000000001260,CUST000920,SAVINGS,BR0056,USD,2023-11-04,ACTIVE,23175.95,78234.11,53204.74,6.03,500.0,0.0
ACC000000001261,CUST000969,SAVINGS,BR0016,USD,2021-05-08,DORMANT,9535.99,28949.99,7521.82,1.68,0.0,3339.6
ACC000000001262,CUST000063,RECURRING_DEPOSIT,BR0072,USD,2023-07-28,ACTIVE,49886.0,58303.43,15004.92,5.11,0.0,5027.53
ACC000000001263,CUST000567,SALARY,BR0077,USD,2024-09-01,DORMANT,35177.69,17722.44,27796.39,4.3,500.0,0.0
ACC000000001264,CUST000198,RECURRING_DEPOSIT,BR0088,USD,2023-11-02,ACTIVE,20031.29,84652.34,30490.2,3.32,500.0,0.0
ACC000000001265,CUST000452,SALARY,BR0038,USD,2022-08-24,ACTIVE,16983.13,5027.15,12145.24,7.47,500.0,0.0
ACC000000001266,CUST000494,RECURRING_DEPOSIT,BR0058,USD,2023-03-24,ACTIVE,16460.98,34422.32,939.23,5.44,500.0,0.0
ACC000000001267,CUST000066,FIXED_DEPOSIT,BR0025,USD,2024-07-26,CLOSED,29034.29,28930.33,43588.81,1.49,500.0,8459.34
ACC000000001268,CUST000158,RECURRING_DEPOSIT,BR0057,USD,2023-05-26,DORMANT,35131.14,94680.09,92177.32,7.21,0.0,0.0
ACC000000001269,CUST000731,FIXED_DEPOSIT,BR0081,USD,2022-03-30,ACTIVE,18198.13,88018.68,47076.11,4.77,500.0,0.0
ACC000000001270,CUST000789,SAVINGS,BR0032,USD,2025-11-06,ACTIVE,24611.69,89258.5,56000.12,5.66,0.0,0.0
ACC000000001271,CUST000647,SAVINGS,BR0084,USD,2021-10-30,CLOSED,15624.92,77703.58,26505.81,4.95,500.0,0.0
ACC000000001272,CUST000972,RECURRING_DEPOSIT,BR0023,USD,2021-12-27,ACTIVE,29703.17,5732.88,49707.81,0.93,500.0,0.0
ACC000000001273,CUST000014,SAVINGS,BR0060,USD,2023-10-06,ACTIVE,21168.15,63236.34,64991.93,2.15,500.0,4324.98
ACC000000001274,CUST000938,RECURRING_DEPOSIT,BR0013,USD,2021-03-28,INACTIVE,48279.86,2614.97,1140.52,3.94,0.0,0.0
ACC000000001275,CUST000486,FIXED_DEPOSIT,BR0039,USD,2024-10-13,ACTIVE,34763.34,42691.77,64601.91,1.31,500.0,0.0
ACC000000001276,CUST000307,CURRENT,BR0050,USD,2024-02-13,INACTIVE,25144.71,83379.49,98916.58,5.99,0.0,0.0
ACC000000001277,CUST000602,SAVINGS,BR0031,USD,2024-09-17,ACTIVE,19340.51,83729.3,66604.56,2.06,500.0,0.0
ACC000000001278,CUST000701,FIXED_DEPOSIT,BR0031,USD,2025-05-21,ACTIVE,25478.11,78045.84,87298.83,2.46,0.0,0.0
ACC000000001279,CUST000038,SALARY,BR0087,USD,2021-10-31,ACTIVE,40811.93,89311.14,90084.1,7.11,500.0,2631.88
ACC000000001280,CUST000175,CURRENT,BR0080,USD,2023-08-27,CLOSED,28065.96,71956.67,14996.7,0.96,500.0,0.0
ACC000000001281,CUST000054,CURRENT,BR0093,USD,2025-08-01,ACTIVE,28322.1,98147.51,46734.97,3.17,0.0,4213.75
ACC000000001282,CUST000928,CURRENT,BR0058,USD,2021-12-07,ACTIVE,29825.51,61317.22,11685.08,5.75,500.0,0.0
ACC000000001283,CUST000354,FIXED_DEPOSIT,BR0001,USD,2023-05-07,CLOSED,19421.09,38956.92,9240.87,0.93,0.0,0.0
ACC000000001284,CUST000599,CURRENT,BR0014,USD,2022-04-29,DORMANT,22074.47,85563.58,11249.28,6.77,500.0,946.78
ACC000000001285,CUST000050,SALARY,BR0081,USD,2021-04-11,ACTIVE,23879.9,80128.7,98830.6,7.3,500.0,2454.63
ACC000000001286,CUST000372,SALARY,BR0006,USD,2023-07-06,ACTIVE,33610.41,92878.03,31805.76,3.54,0.0,0.0
ACC000000001287,CUST000597,SAVINGS,BR0009,USD,2024-03-13,ACTIVE,45779.68,34767.32,34115.08,0.55,500.0,5230.17
ACC000000001288,CUST000039,SALARY,BR0039,USD,2023-04-24,INACTIVE,35233.43,35744.6,22073.16,4.71,500.0,0.0
ACC000000001289,CUST000549,RECURRING_DEPOSIT,BR0007,USD,2025-11-17,ACTIVE,48443.31,54830.89,15116.64,0.65,0.0,0.0
ACC000000001290,CUST000154,SALARY,BR0087,USD,2021-05-14,ACTIVE,33671.18,30374.24,44003.75,2.81,0.0,0.0
ACC000000001291,CUST000325,SAVINGS,BR0005,USD,2024-11-13,ACTIVE,27869.72,6458.09,46764.98,3.83,500.0,440.23
ACC000000001292,CUST000615,FIXED_DEPOSIT,BR0008,USD,2025-09-02,ACTIVE,49411.63,32350.91,97450.53,5.72,500.0,8771.28
ACC000000001293,CUST000516,SALARY,BR0029,USD,2024-07-10,ACTIVE,25422.24,49655.07,22211.78,2.93,0.0,1177.3
ACC000000001294,CUST000238,FIXED_DEPOSIT,BR0044,USD,2023-02-21,ACTIVE,39757.22,75525.53,78141.5,1.74,500.0,0.0
ACC000000001295,CUST000157,CURRENT,BR0052,USD,2023-01-07,CLOSED,21070.77,25131.66,75103.85,5.3,500.0,9775.27
ACC000000001296,CUST000944,CURRENT,BR0007,USD,2024-08-11,INACTIVE,20913.52,3895.36,13252.83,3.49,500.0,0.0
ACC000000001297,CUST000581,RECURRING_DEPOSIT,BR0063,USD,2023-04-18,ACTIVE,29900.45,99942.36,69859.24,1.41,500.0,0.0
ACC000000001298,CUST000069,FIXED_DEPOSIT,BR0098,USD,2023-08-01,INACTIVE,10909.88,50319.06,89132.13,6.49,500.0,6069.72
ACC000000001299,CUST000610,SALARY,BR0079,USD,2024-05-27,DORMANT,18871.49,77308.15,51584.66,0.8,0.0,371.81
ACC000000001300,CUST000563,FIXED_DEPOSIT,BR0006,USD,2024-12-14,CLOSED,41640.92,90328.93,66144.34,6.72,500.0,0.0
ACC000000001301,CUST000027,CURRENT,BR0050,USD,2024-02-03,ACTIVE,49022.52,46337.53,45998.76,4.63,500.0,0.0
ACC000000001302,CUST000991,SALARY,BR0082,USD,2022-12-24,DORMANT,20819.99,84042.57,29090.23,3.01,0.0,0.0
ACC000000001303,CUST000616,CURRENT,BR0028,USD,2023-02-17,ACTIVE,6672.48,89703.96,86407.75,4.12,500.0,0.0
ACC000000001304,CUST000821,SAVINGS,BR0020,USD,2022-04-03,ACTIVE,33322.14,82768.27,9472.55,2.46,500.0,6045.0
ACC000000001305,CUST000021,CURRENT,BR0083,USD,2023-03-26,ACTIVE,3365.17,42705.54,94041.65,1.78,500.0,0.0
ACC000000001306,CUST000079,SAVINGS,BR0033,USD,2025-03-04,ACTIVE,5266.2,45113.69,4815.34,4.64,0.0,0.0
ACC000000001307,CUST000447,RECURRING_DEPOSIT,BR0085,USD,2023-01-12,ACTIVE,22019.18,84923.44,481.07,4.6,500.0,0.0
ACC000000001308,CUST000544,RECURRING_DEPOSIT,BR0008,USD,2021-06-06,ACTIVE,15005.24,24591.29,89710.03,4.87,500.0,0.0
ACC000000001309,CUST000871,SALARY,BR0044,USD,2021-12-17,INACTIVE,31850.77,31888.48,1259.12,3.33,0.0,3747.8
ACC000000001310,CUST000563,CURRENT,BR0028,USD,2025-04-01,INACTIVE,29384.35,97891.19,67946.84,6.24,500.0,403.42
ACC000000001311,CUST000441,RECURRING_DEPOSIT,BR0090,USD,2024-03-23,ACTIVE,30556.54,94359.11,13284.83,4.77,500.0,0.0
ACC000000001312,CUST000018,SAVINGS,BR0097,USD,2024-06-29,ACTIVE,6550.0,42820.35,89654.33,6.54,500.0,0.0
ACC000000001313,CUST000677,SALARY,BR0011,USD,2024-10-28,CLOSED,3100.36,48557.91,14979.05,1.78,500.0,5742.46
ACC000000001314,CUST000477,CURRENT,BR0066,USD,2021-06-11,CLOSED,45186.16,43533.07,71550.5,2.96,500.0,8907.64
ACC000000001315,CUST000811,FIXED_DEPOSIT,BR0060,USD,2021-05-10,ACTIVE,36085.93,72723.75,17924.96,3.63,500.0,0.0
ACC000000001316,CUST000409,FIXED_DEPOSIT,BR0032,USD,2022-06-19,ACTIVE,46764.16,67513.95,15405.56,6.13,0.0,0.0
ACC000000001317,CUST000463,SALARY,BR0092,USD,2024-02-26,CLOSED,40699.54,58596.84,94998.5,4.67,0.0,791.13
ACC000000001318,CUST000229,RECURRING_DEPOSIT,BR0029,USD,2024-02-10,CLOSED,4597.73,37796.26,25619.11,7.2,500.0,0.0
ACC000000001319,CUST000966,FIXED_DEPOSIT,BR0012,USD,2022-11-25,INACTIVE,46359.67,98351.28,56826.02,3.36,500.0,3807.72
ACC000000001320,CUST000368,SAVINGS,BR0017,USD,2023-06-26,ACTIVE,4029.55,78843.08,95040.41,4.83,500.0,0.0
ACC000000001321,CUST000567,SALARY,BR0081,USD,2025-09-16,ACTIVE,45626.88,31824.09,638.73,4.25,0.0,0.0
ACC000000001322,CUST000849,SALARY,BR0024,USD,2025-04-22,ACTIVE,26618.17,41867.39,79204.62,6.28,500.0,0.0
ACC000000001323,CUST000289,FIXED_DEPOSIT,BR0068,USD,2021-01-30,ACTIVE,36976.47,34595.8,35031.28,5.51,0.0,2448.88
ACC000000001324,CUST000759,SAVINGS,BR0072,USD,2024-05-01,INACTIVE,9172.93,78715.57,28153.03,2.74,0.0,9825.96
ACC000000001325,CUST000622,CURRENT,BR0012,USD,2024-06-23,ACTIVE,40649.21,58754.95,987.63,5.71,500.0,4118.5
ACC000000001326,CUST000616,SALARY,BR0048,USD,2021-10-23,ACTIVE,26863.79,17565.81,51743.38,5.74,500.0,0.0
ACC000000001327,CUST000846,FIXED_DEPOSIT,BR0065,USD,2023-07-20,ACTIVE,18800.76,45597.09,83597.99,2.78,0.0,1763.09
ACC000000001328,CUST000008,SAVINGS,BR0043,USD,2023-11-08,ACTIVE,32544.24,25557.26,20343.66,5.92,0.0,0.0
ACC000000001329,CUST000203,FIXED_DEPOSIT,BR0026,USD,2023-04-09,CLOSED,22670.01,18313.74,26069.78,2.61,500.0,0.0
ACC000000001330,CUST000766,SALARY,BR0024,USD,2025-08-14,ACTIVE,37725.39,94825.29,57566.51,1.8,500.0,0.0
ACC000000001331,CUST000526,CURRENT,BR0072,USD,2022-09-30,ACTIVE,12888.5,46444.61,48171.62,4.97,500.0,0.0
ACC000000001332,CUST000772,CURRENT,BR0004,USD,2022-03-13,ACTIVE,32607.12,55678.68,62794.32,0.69,500.0,0.0
ACC000000001333,CUST000148,SAVINGS,BR0009,USD,2024-12-19,ACTIVE,1107.38,93378.46,36472.34,3.78,500.0,0.0
ACC000000001334,CUST000494,CURRENT,BR0073,USD,2025-08-15,CLOSED,20255.28,94989.4,82133.83,2.41,500.0,6213.95
ACC000000001335,CUST000776,CURRENT,BR0067,USD,2022-04-06,ACTIVE,7710.75,76677.96,74833.88,1.49,0.0,0.0
ACC000000001336,CUST000160,RECURRING_DEPOSIT,BR0004,USD,2023-07-20,INACTIVE,41978.68,33422.77,7246.3,1.98,500.0,0.0
ACC000000001337,CUST000680,SALARY,BR0076,USD,2022-09-26,ACTIVE,15126.8,67101.58,17530.61,6.31,500.0,0.0
ACC000000001338,CUST000262,CURRENT,BR0026,USD,2022-04-26,ACTIVE,20835.08,13641.27,99744.22,5.07,0.0,7623.2
ACC000000001339,CUST000773,SAVINGS,BR0047,USD,2021-06-09,INACTIVE,27464.8,26317.28,87110.8,1.41,500.0,0.0
ACC000000001340,CUST000711,FIXED_DEPOSIT,BR0003,USD,2021-02-01,ACTIVE,13720.96,7792.69,69733.04,0.83,500.0,0.0
ACC000000001341,CUST000369,FIXED_DEPOSIT,BR0060,USD,2023-07-05,ACTIVE,7097.91,30364.86,63917.97,6.06,500.0,3325.56
ACC000000001342,CUST000049,RECURRING_DEPOSIT,BR0046,USD,2021-02-06,DORMANT,9854.65,56456.34,46268.48,6.88,500.0,0.0
ACC000000001343,CUST000736,FIXED_DEPOSIT,BR0061,USD,2021-08-19,ACTIVE,46566.29,45910.7,64231.51,2.52,500.0,4044.72
ACC000000001344,CUST000196,CURRENT,BR0098,USD,2022-04-23,ACTIVE,30273.13,6937.92,68721.15,3.78,500.0,0.0
ACC000000001345,CUST000784,RECURRING_DEPOSIT,BR0046,USD,2023-12-07,ACTIVE,10859.56,17430.5,29812.54,0.75,500.0,8940.0
ACC000000001346,CUST000276,FIXED_DEPOSIT,BR0047,USD,2025-09-06,ACTIVE,25129.7,98522.66,60754.9,7.35,0.0,0.0
ACC000000001347,CUST000003,RECURRING_DEPOSIT,BR0003,USD,2021-05-18,DORMANT,1801.77,19509.0,24928.76,2.35,500.0,0.0
ACC000000001348,CUST000662,CURRENT,BR0031,USD,2023-10-11,ACTIVE,13426.97,37840.48,29404.12,3.29,0.0,0.0
ACC000000001349,CUST000472,CURRENT,BR0041,USD,2023-02-21,ACTIVE,2966.84,62543.01,55569.96,1.21,500.0,0.0
ACC000000001350,CUST000912,SAVINGS,BR0054,USD,2021-04-23,ACTIVE,35911.76,68414.31,48812.57,1.67,0.0,0.0
ACC000000001351,CUST000229,SAVINGS,BR0048,USD,2023-06-03,DORMANT,25890.04,9687.35,90891.55,4.57,0.0,0.0
ACC000000001352,CUST000740,CURRENT,BR0085,USD,2022-04-08,DORMANT,44505.33,54642.55,36200.25,6.87,0.0,0.0
